,Tenpai,Machi
3356,2222333344557,6
3357,1111222344489,7
3358,1223348889999,7
3359,1134445788889,14
3360,1223556677888,2
3361,1113355556789,47
3362,1333445577789,2
3363,3445666888999,245
3364,1233335557999,678
3365,1122266677799,19
3366,1113344446999,5
3367,1222344777999,24
3368,3455556679999,8
3369,1155577789999,17
3370,1112223356667,36
3371,1122267777889,1
3372,2224446677778,5689
3373,2333445666678,39
3374,3456668889999,7
3375,2333346677778,5689
3376,1133344445999,136
3377,3333456777888,25678
3378,1222233336667,578
3379,2223333445789,2456
3380,2245566777899,8
3381,1114567889999,78
3382,1222233467888,58
3383,1133355667777,14
3384,1123344445566,25
3385,1114444556667,3568
3386,1222234566668,78
3387,4556666777788,348
3388,1223344455579,8
3389,1111355788889,2
3390,1122233346799,58
3391,2245666777789,236
3392,4445555667799,89
3393,3445666677889,245
3394,2334556667778,3
3395,2233334478889,8
3396,2333344567789,124578
3397,1122223466688,18
3398,1223334566999,14
3399,1112347778899,789
3400,2233356666799,29
3401,1244456666777,3
3402,1133334445566,25
3403,1111223477788,3
3404,3344455567888,3456789
3405,2333457778899,6
3406,1114444566777,3568
3407,2222333356799,14
3408,2445566667999,3
3409,2334666778899,3
3410,2334455566678,2569
3411,2224666677889,345
3412,1112233445888,2356
3413,1223345557899,69
3414,1222677788899,13
3415,2333344579999,8
3416,1355566888999,2
3417,1222233334688,5
3418,3455677778999,245689
3419,1122334555688,58
3420,1111223777789,23
3421,2223333444666,1245
3422,1122223344568,7
3423,1112333477778,69
3424,2223334567779,89
3425,2345566667888,124578
3426,1111237888899,679
3427,2225666677799,479
3428,5556666778888,579
3429,1113555577788,4
3430,1112233334455,12456
3431,1134444588889,7
3432,1222233444589,7
3433,3344556666999,3
3434,1334577778899,2
3435,3333445678888,245
3436,1122344466999,3
3437,3334445555666,23467
3438,1333355578999,2
3439,1333444678888,12
3440,1222233335667,6
3441,3444456778889,258
3442,1123333788889,124
3443,2344446666999,5
3444,1122234578889,18
3445,1115666677789,4578
3446,5566677778888,4569
3447,2333366677888,14
3448,1111344477789,2
3449,1113333566677,4
3450,2233444456688,5
3451,4444566667899,39
3452,1112224455579,8
3453,2345666677899,9
3454,1234667888899,5
3455,2245566778999,2369
3456,1123444466678,169
3457,1111222233356,47
3458,1114566677999,367
3459,2222445677888,3
3460,2223456777789,12345689
3461,2223334445677,147
3462,1222344455999,25
3463,1344445777999,1
3464,1122235567789,4
3465,3333445556888,2457
3466,1122456677778,12
3467,3334446666899,7
3468,1111235667999,6
3469,3333455556778,679
3470,2455566778888,3
3471,1144445677779,8
3472,1112344556667,3568
3473,1123777888999,14
3474,1113334477778,69
3475,1236677888999,5678
3476,1122455667999,12
3477,2223334456667,146
3478,1122337778888,69
3479,1234455678888,45
3480,1233335678899,89
3481,1233455578899,7
3482,2233334455589,7
3483,1122246678888,5
3484,2345577889999,56
3485,1555566667789,1
3486,1222244455577,3
3487,4455556777799,49
3488,2244555666778,369
3489,1112233356678,47
3490,4555777888999,346
3491,1234448889999,7
3492,2256777889999,26
3493,3455566678899,7
3494,3444555789999,2345
3495,2223335577778,69
3496,1114445666799,69
3497,1122455556777,12
3498,1122334556678,58
3499,2333477889999,36
3500,2234456667789,3
3501,1134555578889,18
3502,1234555667788,13469
3503,2333445668888,7
3504,1122255667777,14
3505,2344467778889,69
3506,1355777789999,2
3507,1122246888999,5
3508,1112235555777,4
3509,1222235555667,467
3510,3335577888999,57
3511,1233335556899,7
3512,2255566678888,269
3513,1111235578889,58
3514,1123334556677,13
3515,1112255566667,258
3516,3445566667788,3789
3517,1122223444789,134
3518,2223666678888,134
3519,1123333777999,124
3520,1222344677778,24
3521,2222333345567,1458
3522,1113344557788,78
3523,2333344556999,12457
3524,2223333567789,14
3525,2222455777789,3
3526,1222456678999,13
3527,2334455777799,6
3528,1113344566667,34
3529,1222255666677,3
3530,2224445566999,34567
3531,4455556667789,468
3532,1114577889999,36
3533,3334677788999,5
3534,1233444467888,25
3535,1122234555589,7
3536,2244467788889,25
3537,2444666678888,23
3538,1234455566799,36
3539,2333345577889,69
3540,2222333455589,7
3541,1134556777899,8
3542,1113567778999,4
3543,1122334777789,14
3544,2233445567899,259
3545,2222334777789,134
3546,5666777789999,456
3547,1256778888999,3
3548,1133334556667,16
3549,1234446888899,7
3550,1112333444577,25
3551,1117777888899,69
3552,1144555778899,14
3553,4444555566778,3679
3554,2244455578888,69
3555,1112223344478,69
3556,2344447777899,689
3557,1222267778999,3
3558,3333455788999,6
3559,2234444777888,235
3560,1223355566999,14
3561,2444466788889,3
3562,1112222348889,79
3563,1233455566779,9
3564,1234455677799,36
3565,1222344556777,136
3566,1112223455777,256
3567,2223335788999,6
3568,1222355567889,7
3569,3333555578889,4
3570,1333344456777,2
3571,1222256777799,3
3572,1235556678999,4679
3573,1112234555888,235
3574,1223334445677,25
3575,1113356778899,47
3576,1222233345888,1346
3577,2223566667788,4
3578,3334456667777,46
3579,1133344477788,18
3580,1233456667788,36789
3581,2244455778899,25
3582,1334555567789,2
3583,1134455567777,36
3584,1155556777899,8
3585,1124555778899,3
3586,2223444456669,9
3587,2334455677778,25689
3588,1112344677999,5
3589,3333444455999,256
3590,3366778888999,35
3591,2222345888999,5
3592,1111223456788,3
3593,1222233566678,4
3594,1344445567888,1
3595,2223333556777,4
3596,1235567778999,567
3597,2223334555578,69
3598,2266677888899,2
3599,1155666678999,15
3600,2233344457779,89
3601,3333566777888,4
3602,1112222444666,3
3603,2222345677779,89
3604,2223333455678,2458
3605,1112223345789,12346
3606,1334445777888,2
3607,1233335566799,47
3608,1114457777888,6
3609,2222367788999,14
3610,3444567788999,469
3611,2223444566667,123458
3612,1111236667888,56789
3613,3333445556677,24578
3614,1122333458899,89
3615,2223444467777,58
3616,1333355666678,2
3617,2234555567788,69
3618,1166667788889,15
3619,1222334456667,3
3620,1223344466689,7
3621,3334444667899,5
3622,2333445556666,35
3623,2244467777999,58
3624,2333345566777,14567
3625,1122233344677,5
3626,1123345555777,14
3627,1122223334488,3
3628,1667777888899,1
3629,3444455888999,2356
3630,1111234555888,346
3631,2233334444577,257
3632,3355677889999,35
3633,1111223344568,8
3634,2222456677888,3
3635,2334444578899,7
3636,2223456666888,1347
3637,2333466677778,369
3638,2344567779999,8
3639,1122333456778,7
3640,1112233456789,12347
3641,4455678889999,36
3642,2227777889999,68
3643,1333456667788,12
3644,1122334446666,5
3645,1133344566999,5
3646,1122335556688,68
3647,2233555777888,23
3648,3445555666777,23467
3649,1113445567789,47
3650,1345667778888,2
3651,2223335667799,58
3652,2223344579999,8
3653,1112344477889,69
3654,1111255777888,3
3655,5555666677779,89
3656,1113333458889,79
3657,3344456677788,69
3658,1222355667789,47
3659,2222334456777,1345678
3660,1222234445567,3568
3661,2222467777888,3
3662,2224556667999,36
3663,1113334444579,8
3664,1112225577999,57
3665,3344555578888,69
3666,1133344477889,69
3667,4566667888999,345789
3668,2245556667799,29
3669,1222233355888,35
3670,2333346778888,679
3671,2344455777888,145
3672,1222244477999,3
3673,1122333355568,7
3674,1223455677778,3
3675,1134456667788,25
3676,1255577788999,3
3677,2222444678888,3
3678,1122555666789,12
3679,1123444556789,36
3680,2224555777789,346
3681,2223345555999,1346
3682,3366667778899,58
3683,2344445578888,69
3684,1156666777889,19
3685,1145555666999,136
3686,1114577788999,36
3687,1223466677999,3
3688,2222344555777,1346
3689,3344556667777,258
3690,2222346788999,578
3691,1123333444888,124
3692,1133366667888,158
3693,2222334445777,1346
3694,2225557888899,679
3695,1122334479999,8
3696,2223333445668,7
3697,1233445556699,47
3698,2255566778888,25
3699,2344556778999,36
3700,1256777888899,3
3701,2233344888999,234
3702,2333446667788,5
3703,2222333344666,145
3704,1111222333345,246
3705,2344567788889,134679
3706,1122233346669,9
3707,1133345555667,18
3708,1222345556677,136
3709,2222344468888,7
3710,3355577778999,369
3711,1356666777789,2
3712,1111222266699,3
3713,1235666778889,68
3714,1233335788999,6
3715,3344445556699,25
3716,1112223455678,258
3717,1112234568999,7
3718,1111333456678,2
3719,1223666677889,2
3720,3334455678889,368
3721,1233555588999,4
3722,2223333466677,257
3723,1122223356778,69
3724,1113344678888,34
3725,1111233455556,23467
3726,1144556689999,7
3727,1112256777888,247
3728,2233444677999,5
3729,1333455556888,12
3730,1166667777999,58
3731,2233444466888,16
3732,2344445555688,178
3733,1111366888999,2
3734,2233334445688,8
3735,1223377778999,14
3736,2223334566899,7
3737,1234556688899,47
3738,1112225578888,69
3739,2455578889999,3
3740,1111344456777,2
3741,4555567778889,789
3742,2255667778899,47
3743,2244555777789,24
3744,1155566777888,169
3745,3334555566677,34678
3746,1112223335559,9
3747,1222235666688,47
3748,1113666777888,23
3749,2344455557999,6
3750,2233367778888,27
3751,1111244445677,3
3752,1144456666888,147
3753,3356666777799,39
3754,2334555677778,134
3755,1113444577799,49
3756,1222333344458,8
3757,1234455556888,13467
3758,1112222356678,47
3759,1113344588899,25
3760,1113333456678,269
3761,1134567889999,7
3762,3444456677799,69
3763,1113457779999,8
3764,1334444556799,2
3765,4445677778899,489
3766,2222344455578,69
3767,1345566777888,2
3768,1122234566778,1258
3769,1113556788999,4
3770,1113336678899,7
3771,3334556777789,3456
3772,3344555577799,29
3773,2233344567777,234
3774,3333444456778,7
3775,1222333448889,79
3776,1144455566688,18
3777,1222233337799,79
3778,1111345566777,2
3779,2345666777789,12456
3780,1122335777999,56
3781,3455666788899,69
3782,2222346667889,78
3783,2222444455588,3
3784,1144445667899,19
3785,4455557789999,6
3786,1113334467889,7
3787,1123334556799,2
3788,1133355556667,16
3789,1112222345558,8
3790,2224577788889,36
3791,2334456668889,79
3792,3444455556899,7
3793,1122333456688,68
3794,1133445778899,25
3795,1222233377788,38
3796,2344567888899,3679
3797,1112268888999,7
3798,1112355666778,47
3799,1122223567777,134
3800,2224445666688,478
3801,3444455677999,78
3802,3456677788899,369
3803,1111222233389,7
3804,1334555667777,2
3805,2222355556677,14
3806,2333444455699,25
3807,1344556667899,2
3808,4555688889999,7
3809,1233334788889,1245
3810,1113344555578,69
3811,2333344666677,5
3812,2223335567889,7
3813,2224445567777,3568
3814,1111344455567,2
3815,1112223456689,7
3816,2345556788999,578
3817,2233444455556,12367
3818,1155567889999,7
3819,4445667777888,4568
3820,1113333555577,4
3821,1112225577799,59
3822,4444555567899,369
3823,1235555677779,89
3824,3334446679999,8
3825,1234566678899,7
3826,2466678888999,3
3827,1123445688999,18
3828,1444555677889,1
3829,2333445666789,36
3830,2223367788889,35
3831,3444556677788,2569
3832,1111255666678,3
3833,1112344467888,1458
3834,2234456677778,235
3835,2334445789999,14
3836,1344455566678,12
3837,3444555668999,78
3838,3334445558889,79
3839,3355556777899,8
3840,1111266677889,3
3841,1233566667788,4
3842,1555567777888,1
3843,2234444556667,26
3844,2233355567778,27
3845,1112222334458,8
3846,2344445567778,57
3847,1122233567999,123
3848,1333345566667,12
3849,1112244466679,8
3850,1111244455667,3
3851,4445556666789,34579
3852,1223347778888,69
3853,1113455677999,478
3854,1133345567789,136
3855,1112346677999,67
3856,3455577788889,257
3857,1122234455567,36
3858,2466667778889,3
3859,1222344446789,5
3860,1113333588999,4
3861,1333344567777,2
3862,1233444555667,147
3863,1111233458889,79
3864,3345556666799,4
3865,2333456677999,58
3866,1111234666999,45
3867,1133345555888,136
3868,1113335555688,47
3869,1122255566689,7
3870,1112226788999,578
3871,2225566667999,4578
3872,1234444666699,5
3873,2345666777899,58
3874,1234677888899,5
3875,2345555666788,68
3876,2445556677889,3
3877,2233455578999,14
3878,1223367788999,14
3879,2223333566678,4
3880,1112233445677,147
3881,1115677888999,46789
3882,3555567777889,4
3883,1233334567999,124578
3884,1111222233445,346
3885,1112345555668,7
3886,3355667888999,47
3887,2222366888999,14
3888,3355666788889,35
3889,1122333556799,4
3890,1112334445555,1346
3891,2233444466677,17
3892,1233555666678,34
3893,1222233555666,134
3894,1133334456666,25
3895,1113333445589,7
3896,1233338889999,7
3897,3336667888999,56789
3898,1113445688999,25
3899,1112244445566,27
3900,1113344466788,7
3901,1334455888999,1
3902,3345777788889,36
3903,2223444578999,469
3904,3556667789999,4
3905,1155556666999,47
3906,1355666677789,2
3907,1112266678899,7
3908,1111222233459,9
3909,2222344467999,58
3910,1345555677778,1
3911,3345578889999,4
3912,3344456666788,38
3913,1112333466688,38
3914,2222344688899,5
3915,1233346777888,5
3916,1115555677778,689
3917,2233446667888,56789
3918,1113444577779,8
3919,1333445566888,12
3920,2234445667788,24
3921,1111222333356,47
3922,1222233335679,9
3923,1114447888999,6789
3924,2444666777999,23
3925,1122256777899,8
3926,1233334444578,69
3927,1112367889999,7
3928,2222345567888,58
3929,2223345667789,58
3930,2223458888999,7
3931,1115578889999,58
3932,2222455567899,3
3933,1122333788889,123
3934,1122223355999,5
3935,2223334445668,7
3936,1112234445888,24
3937,2233344456899,7
3938,1133345777789,136
3939,1222345555668,7
3940,1122345667899,3
3941,2255557888999,6
3942,2222345667899,147
3943,1122333445569,9
3944,1344666677889,2
3945,1112234566788,7
3946,2234555567999,28
3947,3455666778889,68
3948,5555777789999,6
3949,2344555667799,36
3950,3335556677999,45678
3951,1111223345999,2356
3952,1111222335777,4
3953,2344455668889,79
3954,1222378888999,269
3955,2223344455888,3456
3956,1111233355566,36
3957,3335557778889,789
3958,1115667788889,4679
3959,4444556777799,36
3960,1111235666688,47
3961,1112234444555,235
3962,2455567788889,3
3963,3334455566788,3678
3964,1112223446678,5
3965,1114677778888,4
3966,1113345688899,39
3967,2224444555679,8
3968,3334445667799,58
3969,2223337778889,789
3970,2223344445589,7
3971,1344456667777,2
3972,2334566667888,134
3973,1123467777889,1
3974,1111355789999,2
3975,1111222277999,3
3976,4444556678889,789
3977,2234445566777,235
3978,1114445557789,67
3979,1122245777888,36
3980,2224466677789,47
3981,2233346666999,5
3982,4666678888999,45
3983,1233334677789,5
3984,2223333555588,4
3985,1134577888999,17
3986,2223334466689,7
3987,2223355589999,7
3988,2222344567889,8
3989,2334444555668,8
3990,1134555677778,125
3991,2224455557789,6
3992,1155566667789,158
3993,1244456667999,3
3994,2234444555589,7
3995,1113345667788,2369
3996,1112344555789,1346
3997,2355566778899,14
3998,2334666777888,3
3999,1235566688899,59
4000,2344466677899,8
4001,1245667888999,3
4002,1112666778899,23
4003,2223355667788,358
4004,2224445666788,678
4005,1112335566778,4
4006,2244777888999,24
4007,1122223445689,7
4008,2222333455666,35
4009,1233334455589,7
4010,1233334445999,456
4011,1116666777788,589
4012,1111233345678,2369
4013,3335556678888,4679
4014,1112344566678,3569
4015,1112344466777,146
4016,2233466667778,14
4017,1122333566688,4
4018,4444555688999,58
4019,1222233335699,47
4020,2334445556679,9
4021,1122233466888,3
4022,1124456666777,3
4023,2233344566677,14
4024,3444455666777,23567
4025,1122333477788,25
4026,1114445688899,479
4027,1234447778888,69
4028,1123344456678,25
4029,2224555678899,7
4030,1112355566999,146
4031,2333445666688,38
4032,2333347888899,679
4033,2222333345579,8
4034,1113444455579,8
4035,3334477778888,69
4036,1112345667888,145678
4037,1114568889999,7
4038,1113333444456,256
4039,2223456678899,7
4040,1222233468888,7
4041,1134444589999,7
4042,1111222233567,34
4043,1122333667788,123
4044,1235666789999,457
4045,1223344677788,5
4046,2223466677789,257
4047,1234445566777,14567
4048,2255556677899,29
4049,1111234466788,7
4050,4445555667899,479
4051,3445666678889,25
4052,3334444556666,357
4053,2222333789999,14
4054,1222233444457,67
4055,2225556778999,56789
4056,1222355777999,25
4057,1223333456677,58
4058,5566677778999,45689
4059,1256677778999,3
4060,1234457789999,6
4061,1122233345588,58
4062,1114444588899,36
4063,2224456667777,46
4064,3333444457899,69
4065,2333377789999,14
4066,2455556678888,2
4067,1123344455699,19
4068,1133455666778,13
4069,1233344455579,8
4070,1112333356888,47
4071,1133445567788,69
4072,2222377788999,14
4073,1114455588999,48
4074,1113344566888,25
4075,2233355666677,2
4076,3345577888999,4
4077,1233455567799,6
4078,2444466677789,3
4079,1223345558899,89
4080,1123455556677,18
4081,2244478888999,269
4082,1334556788899,2
4083,2225567777889,5
4084,1111234446669,9
4085,2224555568889,79
4086,1222334445699,3
4087,1111222444999,3
4088,2233335777999,4
4089,2222456667999,3
4090,3333444577999,47
4091,1222233335567,458
4092,2223334567789,234578
4093,2226667789999,578
4094,4555566777799,89
4095,2255577788899,269
4096,3334556666799,39
4097,1113455667778,47
4098,3455556668899,89
4099,2244455667999,247
4100,1113444568999,7
4101,2223345667778,37
4102,1123455567777,158
4103,1113334555589,7
4104,2334555566777,14
4105,3444456668999,78
4106,2234566677788,258
4107,4456667888899,5
4108,1111344445556,2
4109,1113344567999,34
4110,3333445677778,245
4111,4446666777899,79
4112,1123446678888,5
4113,3455566677888,234567
4114,1222344446666,5
4115,1233367778899,58
4116,2333477788899,369
4117,5556668888999,7
4118,1122233334499,25
4119,2224555666779,9
4120,3444577889999,46
4121,2345666678899,89
4122,2245566788999,28
4123,4445556777899,789
4124,1223445556666,3
4125,1222333446799,58
4126,1133335666999,4
4127,4556666778889,38
4128,1113455556677,2678
4129,3334566778899,369
4130,3334555777999,23456
4131,2223334445678,2345689
4132,2233455566699,14
4133,1222236667779,89
4134,3334455577778,69
4135,2223344456799,39
